corpus,relative_path,utterance_id,speaker_id,session_id,subset,original_label,label_six,label_four,duration_s,sample_rate,sha256
cremad,AudioWAV/1081_IWW_SAD_XX.wav,cremad/1081_IWW_SAD_XX,cremad_1081,,,sad,sad,sad,2.402375,16000,38690401a132fc75ca0888cd52e44c5d77e969247c8031d0fe77802b39db21ab
cremad,AudioWAV/1081_MTI_ANG_XX.wav,cremad/1081_MTI_ANG_XX,cremad_1081,,,angry,angry,angry,2.369000,16000,f7faea9ecdf36b1b0c34d035c6b07198f2c2d9f08da5a6ae66e25ea510158f7c
cremad,AudioWAV/1081_MTI_DIS_XX.wav,cremad/1081_MTI_DIS_XX,cremad_1081,,,disgust,disgust,,3.236562,16000,d7c233a865aec93de8b1f10246a26c06f8e6b5aadac92c3c6a45388f26963a7a
cremad,AudioWAV/1081_MTI_FEA_XX.wav,cremad/1081_MTI_FEA_XX,cremad_1081,,,fear,fear,,3.069750,16000,7e6b007241b679d0cce191e0b3070cdba77c17d494f3810969e570bd1dc41d0d
cremad,AudioWAV/1081_MTI_HAP_XX.wav,cremad/1081_MTI_HAP_XX,cremad_1081,,,happy,happy,happy,2.869500,16000,211769f5437a8aa6eb7159c1a82b0231346eadee623eaf98cc2e364e938820cf
cremad,AudioWAV/1081_MTI_NEU_XX.wav,cremad/1081_MTI_NEU_XX,cremad_1081,,,neutral,neutral,neutral,2.569250,16000,76c3dec5d269faf7fd4b02c0fe092e7ce056345bed177a17a9c4fe0a009fbc73
cremad,AudioWAV/1081_MTI_SAD_XX.wav,cremad/1081_MTI_SAD_XX,cremad_1081,,,sad,sad,sad,2.369000,16000,0b327164572afeea79136d1b5c083e2877736ae96218f738d8bd594903521378
cremad,AudioWAV/1081_TAI_ANG_XX.wav,cremad/1081_TAI_ANG_XX,cremad_1081,,,angry,angry,angry,2.068750,16000,7d8a9e965b7d4b0228c02fe5d872f832a30e4856563a20aaaa7aa35ce161a3ef
cremad,AudioWAV/1081_TAI_DIS_XX.wav,cremad/1081_TAI_DIS_XX,cremad_1081,,,disgust,disgust,,3.003000,16000,0a4f88a1b3904803ba12153f5adfbf855176e72943e59bdff3f8a9dc091e758e
cremad,AudioWAV/1081_TAI_FEA_XX.wav,cremad/1081_TAI_FEA_XX,cremad_1081,,,fear,fear,,2.769437,16000,61b6f4ced31c93ba5bf5ac78317fc4509255543e2e352cd2aac6db94cee476a1
cremad,AudioWAV/1081_TAI_HAP_XX.wav,cremad/1081_TAI_HAP_XX,cremad_1081,,,happy,happy,happy,2.275562,16000,7343cccc0231c377a86f6af1a9fa7df6b9a1946b56bc5844394ef2654d1ecc43
cremad,AudioWAV/1081_TAI_NEU_XX.wav,cremad/1081_TAI_NEU_XX,cremad_1081,,,neutral,neutral,neutral,2.435750,16000,9d0a3642a35d1363e56a6b5075d1d4af469aa425289a7b117e35f60594934681
cremad,AudioWAV/1081_TAI_SAD_XX.wav,cremad/1081_TAI_SAD_XX,cremad_1081,,,sad,sad,sad,2.602625,16000,1950b081f3a404b5121f78f0611fa9cea2f48491f4625a68ec049e1c826e6eed
cremad,AudioWAV/1081_TIE_ANG_XX.wav,cremad/1081_TIE_ANG_XX,cremad_1081,,,angry,angry,angry,2.702688,16000,528ee34fd9b13fb5f4e2cec54ef186a64ae92604f2ee9ad9820bfe33c80f2160
cremad,AudioWAV/1081_TIE_DIS_XX.wav,cremad/1081_TIE_DIS_XX,cremad_1081,,,disgust,disgust,,3.136437,16000,9363d51910464c7309ec5222d6b97adef4d815f115fe8c82f6ce794cc0b2a768
cremad,AudioWAV/1081_TIE_FEA_XX.wav,cremad/1081_TIE_FEA_XX,cremad_1081,,,fear,fear,,3.169812,16000,bcbac417262f5571ea540a0bfd318b1bba502c4b6ed800f0b0747063bf0bfd9d
cremad,AudioWAV/1081_TIE_HAP_XX.wav,cremad/1081_TIE_HAP_XX,cremad_1081,,,happy,happy,happy,2.535875,16000,841c007f5efcf1b2c809f90a2256832b648b1fd09389d1e28135a11b243638ac
cremad,AudioWAV/1081_TIE_NEU_XX.wav,cremad/1081_TIE_NEU_XX,cremad_1081,,,neutral,neutral,neutral,2.068750,16000,716dd137e82f60fc129795c2d1615dd50ce75e0067b355814bfefc57c984d7b7
cremad,AudioWAV/1081_TIE_SAD_XX.wav,cremad/1081_TIE_SAD_XX,cremad_1081,,,sad,sad,sad,2.702688,16000,044b3655d5b29d2b357c59af0c91024839aa130a316a13d48b9ffd2390862b53
cremad,AudioWAV/1081_TSI_ANG_XX.wav,cremad/1081_TSI_ANG_XX,cremad_1081,,,angry,angry,angry,2.135438,16000,d7df0d35b0f272b26380ad9cef8bab0fadcfcee6ccfa3ff2a087e6404d0b503f
cremad,AudioWAV/1081_TSI_DIS_XX.wav,cremad/1081_TSI_DIS_XX,cremad_1081,,,disgust,disgust,,3.036375,16000,24799b11512186becf7455e138a6acbcb6d60864fc8719753c1ac304da4fe9e8
cremad,AudioWAV/1081_TSI_FEA_XX.wav,cremad/1081_TSI_FEA_XX,cremad_1081,,,fear,fear,,2.535875,16000,c6ec402f804ee46ce22f7900ef30e96ab94a8cfec2c92b11020fbaf6d17433d5
cremad,AudioWAV/1081_TSI_HAP_XX.wav,cremad/1081_TSI_HAP_XX,cremad_1081,,,happy,happy,happy,2.535875,16000,a31d6fa3c5690ecbab124c582b6473b80c62901c1365f4903aa1f7a2460db4bf
cremad,AudioWAV/1081_TSI_NEU_XX.wav,cremad/1081_TSI_NEU_XX,cremad_1081,,,neutral,neutral,neutral,2.335688,16000,2aefb347a2fd0abb7a0d9689fed88861fb01d7d1b7307fb3f2b9d997817f3bd2
cremad,AudioWAV/1081_TSI_SAD_XX.wav,cremad/1081_TSI_SAD_XX,cremad_1081,,,sad,sad,sad,2.469125,16000,8285aa66abe7f69bd89dec2fb902e33444dfef760e72cb983903c361dcd405e2
cremad,AudioWAV/1081_WSI_ANG_XX.wav,cremad/1081_WSI_ANG_XX,cremad_1081,,,angry,angry,angry,2.669313,16000,1f9f0f15d24bda279898cc3832f344485c012ecfed6ab06e35d9e2ba5663777e
cremad,AudioWAV/1081_WSI_DIS_XX.wav,cremad/1081_WSI_DIS_XX,cremad_1081,,,disgust,disgust,,3.003000,16000,efe72037a462a1944460ab33f30081d7fc7440329490816745c3b2d3ca27f674
cremad,AudioWAV/1081_WSI_FEA_XX.wav,cremad/1081_WSI_FEA_XX,cremad_1081,,,fear,fear,,3.003000,16000,7c88780754d9d05ceb4cc9065651a90986bf2fd13eb01954f63fda4fb52e1f57
cremad,AudioWAV/1081_WSI_HAP_XX.wav,cremad/1081_WSI_HAP_XX,cremad_1081,,,happy,happy,happy,3.003000,16000,60d5d5b4f5c89ac6f2cd43e6a7dd2f2b2cccdc2182e57c0585fb91762a9531fb
cremad,AudioWAV/1081_WSI_NEU_XX.wav,cremad/1081_WSI_NEU_XX,cremad_1081,,,neutral,neutral,neutral,2.802812,16000,53c99e3c20dbc8e316ac6b1ddf541b25bb593d78b1ee52208c2147a7e973f286
cremad,AudioWAV/1081_WSI_SAD_XX.wav,cremad/1081_WSI_SAD_XX,cremad_1081,,,sad,sad,sad,2.736063,16000,deab6164a7f5f89283ef79705eb6bc83d323e95760162e81d6888351db7b336d
cremad,AudioWAV/1082_DFA_ANG_XX.wav,cremad/1082_DFA_ANG_XX,cremad_1082,,,angry,angry,angry,1.868500,16000,cfdfa0e782f3460127696ea479b2a23b6379146dc1100628c1078b60d3017b1b
cremad,AudioWAV/1082_DFA_DIS_XX.wav,cremad/1082_DFA_DIS_XX,cremad_1082,,,disgust,disgust,,2.002000,16000,4ac1337457f765b1207d5412580fbc748289a859d80b941c4c5a6282cca259b0
cremad,AudioWAV/1082_DFA_FEA_XX.wav,cremad/1082_DFA_FEA_XX,cremad_1082,,,fear,fear,,2.002000,16000,c2d49a33be3c3315f10f30e71f661b58be7e675708ca8541f3a29de6b7ac6eaf
cremad,AudioWAV/1082_DFA_HAP_XX.wav,cremad/1082_DFA_HAP_XX,cremad_1082,,,happy,happy,happy,1.935250,16000,b884df861dbd4500efa1677cfc4463c2decc6f34ab1756103174d616d77ced90
cremad,AudioWAV/1082_DFA_NEU_XX.wav,cremad/1082_DFA_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.068750,16000,f40c2b7d312b585fa5e1de3a530da80cc9299f3aadf05064915cc8878bc27794
cremad,AudioWAV/1082_DFA_SAD_XX.wav,cremad/1082_DFA_SAD_XX,cremad_1082,,,sad,sad,sad,2.302313,16000,ab82cd4c9ea4a7eb19caf52d2e5617c24695aa5c222bc4434b98e004760ec5df
cremad,AudioWAV/1082_IEO_ANG_HI.wav,cremad/1082_IEO_ANG_HI,cremad_1082,,,angry,angry,angry,2.736063,16000,4de9168d138f70924cfbd64f677a56f85cdcca4ac205173259119507c8ec9489
cremad,AudioWAV/1082_IEO_ANG_LO.wav,cremad/1082_IEO_ANG_LO,cremad_1082,,,angry,angry,angry,2.102125,16000,3dc5f4a494c5313e94f1d294c01d58fed0ce937219d23e0a3e451afc08236ae6
cremad,AudioWAV/1082_IEO_ANG_MD.wav,cremad/1082_IEO_ANG_MD,cremad_1082,,,angry,angry,angry,2.035375,16000,11ee3e2c9a33e6361f51fe6d9477f7661c9e6835aa210d9dd2a4f0a4bfe476bf
cremad,AudioWAV/1082_IEO_DIS_HI.wav,cremad/1082_IEO_DIS_HI,cremad_1082,,,disgust,disgust,,2.035375,16000,8f35c911996dd72c3735194a36f45de160cacb25228d81bf1cdd509df20ade22
cremad,AudioWAV/1082_IEO_DIS_LO.wav,cremad/1082_IEO_DIS_LO,cremad_1082,,,disgust,disgust,,2.335688,16000,a554c040f794ea20351462619be91a26a5a8b8205607138a2333ec8c5ab7aaea
cremad,AudioWAV/1082_IEO_DIS_MD.wav,cremad/1082_IEO_DIS_MD,cremad_1082,,,disgust,disgust,,2.275562,16000,f5f14fb586265fa4128fad0bd19663720ced94d59ae7ff84fdb2ec8cff1d9bfa
cremad,AudioWAV/1082_IEO_FEA_HI.wav,cremad/1082_IEO_FEA_HI,cremad_1082,,,fear,fear,,2.275562,16000,cc97e4a3ac0559701af4cd95468664f55289f5d7a2d2fca0db80a8b4920a42bf
cremad,AudioWAV/1082_IEO_FEA_LO.wav,cremad/1082_IEO_FEA_LO,cremad_1082,,,fear,fear,,2.068750,16000,67382748b0a9bcc9248b22a1308132e4acfd248ba03004d2eadafa57c1ee59e8
cremad,AudioWAV/1082_IEO_FEA_MD.wav,cremad/1082_IEO_FEA_MD,cremad_1082,,,fear,fear,,2.068750,16000,c51b40d84f636ea7b5660edbb1cd3bd2f92ee76d65b6cc81e5946fce909245c7
cremad,AudioWAV/1082_IEO_HAP_HI.wav,cremad/1082_IEO_HAP_HI,cremad_1082,,,happy,happy,happy,2.068750,16000,b2615fa4edd52d0c3b95be3c933154a1efbb244b80cd78f8392ddebfaf997424
cremad,AudioWAV/1082_IEO_HAP_LO.wav,cremad/1082_IEO_HAP_LO,cremad_1082,,,happy,happy,happy,2.002000,16000,ffb128a54702760360fbd5434ef4024a705d7c3c43f37093e55586f6e6a8256b
cremad,AudioWAV/1082_IEO_HAP_MD.wav,cremad/1082_IEO_HAP_MD,cremad_1082,,,happy,happy,happy,1.901875,16000,accce79e361c8bccaf60498fcf52f90a3702b2b1ac7923884a325545d3b6d219
cremad,AudioWAV/1082_IEO_NEU_XX.wav,cremad/1082_IEO_NEU_XX,cremad_1082,,,neutral,neutral,neutral,1.935250,16000,f143b89eaeba74aed789e59c67cb867f76dfc0775e248b1c38fbcd0eeb1870af
cremad,AudioWAV/1082_IEO_SAD_HI.wav,cremad/1082_IEO_SAD_HI,cremad_1082,,,sad,sad,sad,2.135438,16000,5813e6668427da8297968ae62b1f430a6d5d016e2aa20e350bf2c88cca818a8d
cremad,AudioWAV/1082_IEO_SAD_LO.wav,cremad/1082_IEO_SAD_LO,cremad_1082,,,sad,sad,sad,1.901875,16000,7c746eaa3d60b284370971c3e8b2d783e4b7f795b158246abdef986f00153540
cremad,AudioWAV/1082_IEO_SAD_MD.wav,cremad/1082_IEO_SAD_MD,cremad_1082,,,sad,sad,sad,2.275562,16000,3f936ed014776b793e050095a33bd5fafe9ae5761f5bf601eb23f172fd7e583e
cremad,AudioWAV/1082_IOM_ANG_XX.wav,cremad/1082_IOM_ANG_XX,cremad_1082,,,angry,angry,angry,2.435750,16000,6932dc3faf9707741f569ce104419b0959c12344023df00b9f8ce85782d226b0
cremad,AudioWAV/1082_IOM_DIS_XX.wav,cremad/1082_IOM_DIS_XX,cremad_1082,,,disgust,disgust,,2.802812,16000,423fca30c936d6faf984e0b1c2489c0c00f317cbe34b5e6143e8d70b5a819b53
cremad,AudioWAV/1082_IOM_FEA_XX.wav,cremad/1082_IOM_FEA_XX,cremad_1082,,,fear,fear,,2.168813,16000,a604bf2d433b30e58bf04808634302bc4ffe69b139c8f7e75f52b4e1db3b1b0f
cremad,AudioWAV/1082_IOM_HAP_XX.wav,cremad/1082_IOM_HAP_XX,cremad_1082,,,happy,happy,happy,2.068750,16000,505ee2d9b8c7bd294fb54cee0dfbfa2b77239c763948ab171161b9989dbce47c
cremad,AudioWAV/1082_IOM_NEU_XX.wav,cremad/1082_IOM_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.435750,16000,00b7b02232c8d70f343d3bf581877e7decc07bbe63b556507d9f20849dec3554
cremad,AudioWAV/1082_IOM_SAD_XX.wav,cremad/1082_IOM_SAD_XX,cremad_1082,,,sad,sad,sad,2.602625,16000,bcf93ee35fa8626c9daf245e1b9e6f005cf59ed5dae1bd4fc56c58af6e9241de
cremad,AudioWAV/1082_ITH_ANG_XX.wav,cremad/1082_ITH_ANG_XX,cremad_1082,,,angry,angry,angry,2.635937,16000,75bfc6a08fa3ab7ba43a76077e13971bce3ae87978adbd92d6b407b6190370df
cremad,AudioWAV/1082_ITH_DIS_XX.wav,cremad/1082_ITH_DIS_XX,cremad_1082,,,disgust,disgust,,2.936250,16000,4a8ebb9b695c2fa7ce872990b5b6a0d70ebaefd0b560f6364be9cc9d55c78ec1
cremad,AudioWAV/1082_ITH_FEA_XX.wav,cremad/1082_ITH_FEA_XX,cremad_1082,,,fear,fear,,2.469125,16000,3fb0aa104482e4e7d8bf05b5bc226264a4b7c9d5fbfc160e311684656c5bc8a1
cremad,AudioWAV/1082_ITH_HAP_XX.wav,cremad/1082_ITH_HAP_XX,cremad_1082,,,happy,happy,happy,1.968625,16000,b2d15ae69ca01ee8818712a86b55d274bc50abb1489ac1c2de0303932690d56a
cremad,AudioWAV/1082_ITH_NEU_XX.wav,cremad/1082_ITH_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.402375,16000,2129d3fcc510d6bb675acc542dd26f19169e83a5194bc6e5d78347631b164c8a
cremad,AudioWAV/1082_ITH_SAD_XX.wav,cremad/1082_ITH_SAD_XX,cremad_1082,,,sad,sad,sad,2.268937,16000,e8b727b4537ea903a01e6f29f86fb6c1020dbfe5eafb86d851ce6ed799a4dd9d
cremad,AudioWAV/1082_ITS_ANG_XX.wav,cremad/1082_ITS_ANG_XX,cremad_1082,,,angry,angry,angry,2.068750,16000,312ee08f441fdf20ccf46a1f8fd0a041df154887ccc5e17dd4557accd15912f2
cremad,AudioWAV/1082_ITS_DIS_XX.wav,cremad/1082_ITS_DIS_XX,cremad_1082,,,disgust,disgust,,2.335688,16000,866d930e2293a1227c024395b670c1471dd43e7d920843419e3153b130e00326
cremad,AudioWAV/1082_ITS_FEA_XX.wav,cremad/1082_ITS_FEA_XX,cremad_1082,,,fear,fear,,2.002000,16000,d9c2393ffcf2ffab556d81295372addc86a4c28acd39d871f3256b24b0ec47e9
cremad,AudioWAV/1082_ITS_HAP_XX.wav,cremad/1082_ITS_HAP_XX,cremad_1082,,,happy,happy,happy,1.935250,16000,7ce3c8b83a683ca7c573795312d723a7fcffa3bc5358cadef0e8b0cb855b3c22
cremad,AudioWAV/1082_ITS_NEU_XX.wav,cremad/1082_ITS_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.202187,16000,2f4fdfc76a4e8cd9f2ffb5769150c0bcc78dc05f3fb7978efd38783ea3fe5e8b
cremad,AudioWAV/1082_ITS_SAD_XX.wav,cremad/1082_ITS_SAD_XX,cremad_1082,,,sad,sad,sad,2.369000,16000,6bb66fd8f3e245f633257d9f94dbcab2fa0af83b6032f72ba420520660cb7bf9
cremad,AudioWAV/1082_IWL_ANG_XX.wav,cremad/1082_IWL_ANG_XX,cremad_1082,,,angry,angry,angry,2.769437,16000,e1a468a3799058586a41d5afc9d2ad8d38754ebf8025707eceba31967238a040
cremad,AudioWAV/1082_IWL_DIS_XX.wav,cremad/1082_IWL_DIS_XX,cremad_1082,,,disgust,disgust,,2.736063,16000,3b34ad9a9ad4bef0b3f1593146a6a5e6d201d60bb29aeffab1e7739f6bbed119
cremad,AudioWAV/1082_IWL_FEA_XX.wav,cremad/1082_IWL_FEA_XX,cremad_1082,,,fear,fear,,2.602625,16000,04a1ce2829dfbf21aa348ce094b81dfdc0e648e9511578f0f4e39a20f3a97527
cremad,AudioWAV/1082_IWL_HAP_XX.wav,cremad/1082_IWL_HAP_XX,cremad_1082,,,happy,happy,happy,2.275562,16000,7c631703c9d666825bc045e7dee1355da881f6f2e3002f3c6ef2f15149aa79bb
cremad,AudioWAV/1082_IWL_NEU_XX.wav,cremad/1082_IWL_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.035375,16000,6bafe36b05eb69dfb0ef2e9dacef4c7e4b2a6e957f781168e66bbb450597e449
cremad,AudioWAV/1082_IWL_SAD_XX.wav,cremad/1082_IWL_SAD_XX,cremad_1082,,,sad,sad,sad,2.535875,16000,df6a11d74c6fa92383c911138895fd24539a2aed58c730593475dbc46245ea69
cremad,AudioWAV/1082_IWW_ANG_XX.wav,cremad/1082_IWW_ANG_XX,cremad_1082,,,angry,angry,angry,2.135438,16000,06343913a4f92ee7a4d7f9c312dd52e8a2f7a4a0489174c2596eb4e191b2dbec
cremad,AudioWAV/1082_IWW_DIS_XX.wav,cremad/1082_IWW_DIS_XX,cremad_1082,,,disgust,disgust,,2.402375,16000,3e49d47500f50638a8ab2b2de908a08c938a79628c8553ec0a46d62536639e4f
cremad,AudioWAV/1082_IWW_FEA_XX.wav,cremad/1082_IWW_FEA_XX,cremad_1082,,,fear,fear,,2.002000,16000,199b8f6783269b7fda9dfb92893c25cf2f7507cbb470d87df71d9fa976543853
cremad,AudioWAV/1082_IWW_HAP_XX.wav,cremad/1082_IWW_HAP_XX,cremad_1082,,,happy,happy,happy,2.068750,16000,e6816770805131d79f53d668093ee183b24b92565ab546302eadace78d72bcd4
cremad,AudioWAV/1082_IWW_NEU_XX.wav,cremad/1082_IWW_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.535875,16000,608fc45de8b68d2d1f26ef222673c2d7f12ff4fc936945d275379643aa18497f
cremad,AudioWAV/1082_IWW_SAD_XX.wav,cremad/1082_IWW_SAD_XX,cremad_1082,,,sad,sad,sad,2.275562,16000,743231897adc0c5e948edd4e6830238e9acc2768469dfafa73e0047c55c80c49
cremad,AudioWAV/1082_MTI_ANG_XX.wav,cremad/1082_MTI_ANG_XX,cremad_1082,,,angry,angry,angry,2.635937,16000,8d0cf5cedfc1e5612758b4eaeb117b4b98fc426550fbec49910e61d25768d7c1
cremad,AudioWAV/1082_MTI_DIS_XX.wav,cremad/1082_MTI_DIS_XX,cremad_1082,,,disgust,disgust,,2.969625,16000,16d31f993745e73e23189af82fc8c43ae20a6ed7eba98132649e28b3ad576c77
cremad,AudioWAV/1082_MTI_FEA_XX.wav,cremad/1082_MTI_FEA_XX,cremad_1082,,,fear,fear,,2.836187,16000,b1060f855d2d2121b84822717af5152ce4c79bf3ae07f77b059d599b4911ec30
cremad,AudioWAV/1082_MTI_HAP_XX.wav,cremad/1082_MTI_HAP_XX,cremad_1082,,,happy,happy,happy,2.035375,16000,aed10f2b3f7fc2231bdb32a748b806b7ac34b6da03dfde08cd0fe36297c9c854
cremad,AudioWAV/1082_MTI_NEU_XX.wav,cremad/1082_MTI_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.275562,16000,bda9c2521ff5e806ea7485a3b1c72f2245955cf230248356b1a0662b0f4c12fd
cremad,AudioWAV/1082_MTI_SAD_XX.wav,cremad/1082_MTI_SAD_XX,cremad_1082,,,sad,sad,sad,2.435750,16000,ad75f56b2442b6a5fab2f4cb4d4030a7c8be37679519ecc331796f91e4493b2d
cremad,AudioWAV/1082_TAI_ANG_XX.wav,cremad/1082_TAI_ANG_XX,cremad_1082,,,angry,angry,angry,2.402375,16000,eb3c1af04471dc62153ddf1d4a11762923e70cbc44123c77101ab7bf3364bd37
cremad,AudioWAV/1082_TAI_DIS_XX.wav,cremad/1082_TAI_DIS_XX,cremad_1082,,,disgust,disgust,,2.635937,16000,b64ddbc94080c1796427d76fac06034bceed407735bf6dda8f79183a22437e33
cremad,AudioWAV/1082_TAI_FEA_XX.wav,cremad/1082_TAI_FEA_XX,cremad_1082,,,fear,fear,,2.335688,16000,f0f4f9572d1d77c63a42d2f109439472b65561e9bb5822bbb234b8c0b6d05092
cremad,AudioWAV/1082_TAI_HAP_XX.wav,cremad/1082_TAI_HAP_XX,cremad_1082,,,happy,happy,happy,2.035375,16000,cc9b4383f24d8555614e87903293b03839ae7735d88ca678829a525c2b2cfe0d
cremad,AudioWAV/1082_TAI_NEU_XX.wav,cremad/1082_TAI_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.102125,16000,21ba5da483aca68ecd4d9cc6a0f7ddba976c57d659e6321786162a99ac68658d
cremad,AudioWAV/1082_TAI_SAD_XX.wav,cremad/1082_TAI_SAD_XX,cremad_1082,,,sad,sad,sad,2.268937,16000,956d4d85dcf9503c1e867a95084578fde1a0b54c742295c40424083cad570d88
cremad,AudioWAV/1082_TIE_ANG_XX.wav,cremad/1082_TIE_ANG_XX,cremad_1082,,,angry,angry,angry,3.203187,16000,0d0ec1e57a21b51d4431522bf3116cdcc25705aabbc2b50c5b245cd3706efd94
cremad,AudioWAV/1082_TIE_DIS_XX.wav,cremad/1082_TIE_DIS_XX,cremad_1082,,,disgust,disgust,,3.703688,16000,14e88e2d6474e05c4cfb02efbd75ec0a19003730162d49a2b92afa180332d65b
cremad,AudioWAV/1082_TIE_FEA_XX.wav,cremad/1082_TIE_FEA_XX,cremad_1082,,,fear,fear,,2.969625,16000,bc188038faa2ed35cbe97c29aa414362cb4be63581ea3c33b0d5f76ece41b625
cremad,AudioWAV/1082_TIE_HAP_XX.wav,cremad/1082_TIE_HAP_XX,cremad_1082,,,happy,happy,happy,2.268937,16000,424c4564da07a1f8e6a783fc5391a48acb6280c599f677dae727e275626d0ddc
cremad,AudioWAV/1082_TIE_NEU_XX.wav,cremad/1082_TIE_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.669313,16000,c5644a35febcf373f34868b3afcd00f2093a9eb27657dae60743f795c23a3491
cremad,AudioWAV/1082_TIE_SAD_XX.wav,cremad/1082_TIE_SAD_XX,cremad_1082,,,sad,sad,sad,3.136437,16000,c65ee7cc90fc4ce7fde0e809d02753a0f8e728f24e1102d1b9eba5919ef41305
cremad,AudioWAV/1082_TSI_ANG_XX.wav,cremad/1082_TSI_ANG_XX,cremad_1082,,,angry,angry,angry,2.002000,16000,c1299593b35baf2ba7a30684dfcc9f9fabdbdbbbe4290e52ac68d12d7462bd61
cremad,AudioWAV/1082_TSI_DIS_XX.wav,cremad/1082_TSI_DIS_XX,cremad_1082,,,disgust,disgust,,2.435750,16000,94928360bdbbe06fa5e39efeb07940e55f591d592a3d52f0d68513de1d7c726f
cremad,AudioWAV/1082_TSI_FEA_XX.wav,cremad/1082_TSI_FEA_XX,cremad_1082,,,fear,fear,,2.002000,16000,effae1997381f6b56ec7c8b4232f71de565633e135c7570b6081d3cfcfc1fab5
cremad,AudioWAV/1082_TSI_HAP_XX.wav,cremad/1082_TSI_HAP_XX,cremad_1082,,,happy,happy,happy,1.601625,16000,340e22d9ecee83ef59b998e6e3b8434de507314bd0e8858c5f2cbad56f3cae52
cremad,AudioWAV/1082_TSI_NEU_XX.wav,cremad/1082_TSI_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.168813,16000,a3f1a4727c666c6707e01ff95ea9aca72d2e2a1fdb9b280ced1a354f645a6e7b
cremad,AudioWAV/1082_TSI_SAD_XX.wav,cremad/1082_TSI_SAD_XX,cremad_1082,,,sad,sad,sad,1.901875,16000,997a48782fe231f1778649d29dca31e1680736c1a05392c633f11b388f50684d
cremad,AudioWAV/1082_WSI_ANG_XX.wav,cremad/1082_WSI_ANG_XX,cremad_1082,,,angry,angry,angry,2.435750,16000,44d8d3a84f0a11a454151b28b81ec7d63dfcf94a25fd59dafaaaf92beea48b39
cremad,AudioWAV/1082_WSI_DIS_XX.wav,cremad/1082_WSI_DIS_XX,cremad_1082,,,disgust,disgust,,2.769437,16000,979d91b8a8d8e7b10429eb57569e6158ef7fbe4d9a0bbd0590f21fa917a5904e
cremad,AudioWAV/1082_WSI_FEA_XX.wav,cremad/1082_WSI_FEA_XX,cremad_1082,,,fear,fear,,2.135438,16000,904c625e501337e82335c0a94c0960060afa6472951c4fd3d697fb180151728e
cremad,AudioWAV/1082_WSI_HAP_XX.wav,cremad/1082_WSI_HAP_XX,cremad_1082,,,happy,happy,happy,2.168813,16000,88b4e0eb135838753054af0d31f0c71e43f22b616733e022b121f66f6b527ca1
cremad,AudioWAV/1082_WSI_NEU_XX.wav,cremad/1082_WSI_NEU_XX,cremad_1082,,,neutral,neutral,neutral,2.168813,16000,82cfe4bf3321087241e3c4df73c0036b1700c7b0174026e0431cd72599693a25
cremad,AudioWAV/1082_WSI_SAD_XX.wav,cremad/1082_WSI_SAD_XX,cremad_1082,,,sad,sad,sad,2.569250,16000,be0b0473d446c0dba06611cb8dd9453ef9b9237f49ff742163f7e57c40663894
cremad,AudioWAV/1083_DFA_ANG_XX.wav,cremad/1083_DFA_ANG_XX,cremad_1083,,,angry,angry,angry,2.969625,16000,6f61c3275c46129ca19d3e5745c90d04b99baa5c8de613d0e40fb6c57f2c6f87
cremad,AudioWAV/1083_DFA_DIS_XX.wav,cremad/1083_DFA_DIS_XX,cremad_1083,,,disgust,disgust,,4.104125,16000,f8f0b1fd52ec879ccb642def53a29c758c779887d200176eed18ef2af4951777
cremad,AudioWAV/1083_DFA_FEA_XX.wav,cremad/1083_DFA_FEA_XX,cremad_1083,,,fear,fear,,2.435750,16000,3d061733af55f9c35b328f895c04f224186c342a72c8443a26c0f43b66b331cf
cremad,AudioWAV/1083_DFA_HAP_XX.wav,cremad/1083_DFA_HAP_XX,cremad_1083,,,happy,happy,happy,2.275562,16000,42f92e898d07644679bb4661df84a3030da9f33ef4a315438498020f330e6ef2
cremad,AudioWAV/1083_DFA_NEU_XX.wav,cremad/1083_DFA_NEU_XX,cremad_1083,,,neutral,neutral,neutral,2.035375,16000,5492afe427b4cd1c714cfc6f74d293a625f2cb86fc7d080ca0850ebbf5c907fb
cremad,AudioWAV/1083_DFA_SAD_XX.wav,cremad/1083_DFA_SAD_XX,cremad_1083,,,sad,sad,sad,2.002000,16000,a59f0ffe54fbb54700401a1d40487d679326b094c99c5dce0d389ac9d4dcfb2d
cremad,AudioWAV/1083_IEO_ANG_HI.wav,cremad/1083_IEO_ANG_HI,cremad_1083,,,angry,angry,angry,3.970625,16000,9f81e32d86ce0ab2cfb72de355086efb01f165e5fb345ca2c7134b673fcaf35f
cremad,AudioWAV/1083_IEO_ANG_LO.wav,cremad/1083_IEO_ANG_LO,cremad_1083,,,angry,angry,angry,2.268937,16000,0e84542a47bbc70db1289ab46660301fd27a510eee9cab5e0714ce98ce31082f
